ID,Name,Tflood,Fr,Fc,Fm,Fs,TEVI,TFEVI,Er,Ec,Em,Es,EFr,EFc,EFm,EFs
1,Bagh,64531.791999999994,0.0,54883.0481,3536.8386,0.0,0.3240051774648636,0.3063130290431904,,0.3267027000388368,0.28760211853720025,,,0.3091282013085097,0.2730983103249929,
2,Bhimber,15636.5496,11758.4371,1085.8715,1240.9959999999999,558.4481999999999,0.24747686417176556,0.2559730980028623,0.24777315970386066,0.2946098437022705,0.2432716551146762,0.2216260728829488,0.25605394048185476,0.3047888407494146,0.2474143545081967,0.21436402550091072
3,Kotli,28822.1321,8314.6732,15450.4002,3909.1374,1116.8963999999999,0.2773575953688464,0.26785108966101384,0.2595746614242034,0.29254304701278006,0.26906737133241027,0.23753941530054634,0.25178566950085635,0.28153219764303106,0.2606566159250586,0.22188981102003635
4,Mirpur,43931.2584,15419.3753,0.0,961.7719,6732.4033,0.17303717516133707,0.1030519470107439,0.20029123267255963,,0.2144296262850793,0.18759940978875425,0.1393478667084475,,0.17343030142781596,0.12728418259424334
5,Muzaffarabad,82215.985,0.0,72722.36559999999,7414.951099999999,0.0,0.29849078510159466,0.2814996735230432,,0.3024737583507495,0.27850498092842074,,,0.2849791287836398,0.25432855648535563,
7,Poonch,16598.3215,0.0,16412.1721,186.14939999999999,0.0,0.3214966038600542,0.3046757997548643,,0.3225311509235863,0.2907072689605477,,,0.3051969405621493,0.2587285519125683,
8,Sudhnati,9338.4949,0.0,7383.9262,1954.5687,0.0,0.29526013917600086,0.28163800174282466,,0.3019700929449652,0.27027903705553796,,,0.28948696617991476,0.2519863583138173,
21,Jafarabad,208270.1537,65152.29,0.0,0.0,39246.4985,0.1369237797090002,0.13419973247405956,0.18749424563940112,,,0.1525544151718326,0.18690931947697126,,,0.1501445616535993
23,Nasirabad,241032.44809999998,71450.3447,0.0,0.0,8686.972,0.12427054831506971,0.13291503790812173,0.2088314174217362,,,0.1830627648418439,0.20763530302598907,,,0.18177914812646373
28,Dera Bugti,16101.9231,2109.6931999999997,0.0,0.0,1209.9711,0.10636648968259652,0.1262615535866578,0.1609251501379646,,,0.1289328530201612,0.19436101735776276,,,0.18488266078184112
38,Khyber,86559.47099999999,0.0,21624.3553,5274.233,2264.8177,0.18250294186046584,0.16776869043422024,,0.3112503364439779,0.22033395525534671,0.19993208584987054,,0.30425135592821695,0.23497536162005778,0.19836818437008755
