ID,Name,Tflood,Fr,Fc,Fm,Fs,TEVI,TFEVI,Er,Ec,Em,Es,EFr,EFc,EFm,EFs
103,Multan,106012.0833,27643.1859,7911.349499999999,10424.366399999999,3443.7639,0.2447673902154896,0.1876771296602812,0.2625808288317015,0.28530352673248893,0.2238202940976819,0.2197648970336513,0.2580134381152141,0.22002796207007386,0.17734144345238095,0.20152463447053617
104,Pakpattan,19297.4878,8842.0965,3009.4152999999997,3071.4651,1675.3446,0.2649263828087954,0.19473085037689117,0.2646912524552211,0.28141287629308487,0.23883839178920716,0.2156489893571368,0.2013888797814207,0.26144984367077906,0.15650937655240926,0.17317490892531875
105,Sahiwal,16443.197,3971.1872,3816.0627,4870.9093,1644.3197,0.2585715141735247,0.20297067816269737,0.26149092140493496,0.2729635192312002,0.2358634340332089,0.20855201534952045,0.2101445856813525,0.22370405837664925,0.20749840242247036,0.17308476647077015
106,Vehari,65245.3647,46661.4496,8066.473999999999,3474.7888,3971.1872,0.26704217887264,0.2505120388126248,0.2692998294581126,0.2813562767180674,0.23150714064500166,0.2372191477987898,0.2598722003618765,0.26270421185372017,0.18352979361826693,0.2222932953381146
107,Attok,65989.9623,1737.3944,0.0,1582.2699,34903.0125,0.1592478628407591,0.14292208413296664,0.19477483473526971,,0.20486821285707282,0.16603301517500196,0.19853099385245904,,0.16004129701060751,0.16003885100182147
108,Chakwal,101916.7965,9431.569599999999,0.0,4250.4113,65369.4643,0.17002286201410396,0.1616746614018013,0.21206354538605857,0.2561067213114754,0.21835422928050988,0.16863300878652662,0.20876159269844702,,0.20928609548881186,0.16367310020462647
109,Jhelum,84294.65329999999,6763.428199999999,1985.5936,5739.6065,30001.078299999997,0.17820567243484217,0.14215084591853366,0.20151679042044793,0.1857972872755659,0.191224053750787,0.1787494595036366,0.18950099639043463,0.1015368212090164,0.15295433761630492,0.15118516791835507
110,Rawalpindi,43031.5363,3567.8635,21438.2059,2761.2161,11851.5118,0.21751402592573618,0.22634288770432714,0.22063816992433713,0.2931284068297513,0.22121496090794449,0.18436822617121146,0.1867170313613686,0.28186263671087314,0.22237481580401544,0.16292159793150807
111,Bhakkar,106787.7058,1023.8217,2171.743,8717.9969,1489.1951999999999,0.12355255034807679,0.08153046027376376,0.2128314421902047,0.2510982033547204,0.19357911570573352,0.16413960164777258,0.19399694485842026,0.20099505269320844,0.14352876874161363,0.11366590676229511
112,Khushab,178082.926,28170.6092,1582.2699,18211.616299999998,21438.2059,0.1397119212170304,0.13266773704803828,0.21883271798669124,0.22917988106718093,0.2216624830982719,0.180170537360908,0.2063145004333066,0.2088994214079074,0.20578696274471467,0.17761074885530573
113,Mianwali,210876.24529999998,12968.4082,2047.6434,10610.5158,51594.4087,0.15500181112753772,0.1175094041609485,0.22399619702310164,0.24935430803417044,0.19004036454343462,0.1629763684944061,0.22433127402149194,0.251420218579235,0.14603755871920235,0.1509435904892402
114,Sargodha,162229.2021,9772.843499999999,11572.287699999999,54696.8987,25161.1939,0.22865527414702352,0.18775044032492158,0.2396063033147581,0.25849918376585007,0.22804662295589523,0.1982197563677483,0.1991337340619307,0.23267597789302513,0.20345777293733683,0.17457771421640972
115,Badin,403695.9988,60157.2811,4281.4362,42007.7146,172188.195,0.1785691511496718,0.15424484476498354,0.2012164980653023,0.26663342829361497,0.20135234086651035,0.18216608889758046,0.18699346925489754,0.21357790449037783,0.1829717004261809,0.17037659068084485
116,Dadu,390076.0677,40084.1708,0.0,434.3486,29535.7048,0.09657325092239837,0.08037207051801085,0.18041672969857914,,0.1778939590163934,0.14893549980937845,0.18277607597827755,,0.15838193793911007,0.14531130536230907
117,Hyderabad,46475.3002,4746.8097,6856.5028999999995,6608.3036999999995,4126.3117,0.2592006368586588,0.17228965068178353,0.20966361298617808,0.3094232279586434,0.25113099891534174,0.19761126060829687,0.1905887522768671,0.2148164453675544,0.20097540791195262,0.16615243744607422
118,Jamshoro,81719.5866,0.0,372.29879999999997,0.0,217.1743,0.11400479727434056,0.08305131648555451,,0.24075923770491803,0.17805836065573763,0.14251906357303146,,0.21613008879781423,,0.10523062060889929
119,Matiari,51625.4336,713.5726999999999,10238.216999999999,3350.6892,1085.8715,0.2230051048924182,0.16335450868931278,0.22852122540983613,0.2887745593006229,0.2637211906122269,0.2480653750620964,0.18143223449750534,0.24295375683060116,0.25863728369763206,0.19728644028103043
120,Tando Allahyar,74863.0837,7911.349499999999,8438.772799999999,11293.0636,24819.92,0.20991540113331958,0.18338008872704561,0.21593896693447273,0.2574173942821792,0.2202471692197437,0.1924604966057269,0.20024112504017993,0.2110700563524589,0.19441631462799502,0.18141008350409832
121,Tando M. Khan,22244.8533,465.3735,6515.228999999999,8376.723,2140.7181,0.270796724097179,0.19831509705741127,0.24156110446332413,0.2960532280413838,0.2499834399788473,0.19921666666666654,0.2162917213114754,0.22459422521467604,0.19783016697024888,0.1754267818959373
122,Thatta,1380546.0002,12999.4331,20848.732799999998,94501.84539999999,119973.2883,0.09617164363909607,0.07770208321206583,0.1994941445169503,0.21112331394070716,0.17811339044852234,0.16486328855459503,0.18934728960444455,0.1795862064549179,0.1639562627148745,0.16092141226519496
124,Karachi East,7197.7768,0.0,0.0,62.0498,0.0,0.13015360983606564,0.11097403370548331,,,0.15781510928961748,,,,0.10242704918032787,
127,Malir,6236.0049,0.0,0.0,217.1743,930.747,0.14596824311728004,0.10172364203572304,,0.1817783606557378,0.18893106972400922,0.16667677637227704,,,0.14711106557377046,0.07103556010928963
128,Jakobabad,406364.14019999997,27301.912,0.0,0.0,76197.1544,0.0898295174392788,0.08942459989511664,0.16187803387494545,,,0.1393593344182744,0.16232803092399392,,,0.13915894730869835
129,Kashmore,202096.1986,28915.2068,1520.2201,0.0,44520.7315,0.13163802070392888,0.12805807957136414,0.17413778053788034,0.2132223777438177,,0.16072417847220732,0.17196637409413917,0.15337515055202408,,0.1601704335408691
130,Larkana,588139.0292999999,172777.66809999998,0.0,0.0,104678.0126,0.1278384420476117,0.13242385154235992,0.1940290015629014,,,0.17659380870076338,0.19283026730230962,,,0.17561472640345147
131,Shikarpur,288252.3459,56061.9943,0.0,10548.466,59753.9574,0.14208663316633152,0.13445219968734062,0.1828140990413275,0.3381791283486605,0.18096001703214806,0.17124472877652724,0.18321560098705386,,0.15522521576663445,0.16742205624499948
132,Mirphurkhas,100861.94989999999,3940.1623,8314.6732,30807.7257,18925.189,0.19025469653586516,0.16511812166243992,0.20507306819990462,0.2323028535094244,0.2063463924294054,0.16974645453963325,0.20875187169226792,0.19898358208955225,0.17094389785878192,0.15744075315775327
133,Mithi,271281.7256,8717.9969,0.0,186.14939999999999,135516.7632,0.14265503503370436,0.10486243213144776,0.17209861674148194,,0.19952223722275786,0.15036251931556058,0.12639753660813255,,0.17554480874316938,0.1308418893179911
134,Sanghar,206439.68459999998,15419.3753,58016.562999999995,51873.6328,25719.642099999997,0.18444398477062968,0.19227014583856802,0.2087216398937954,0.2507338306642659,0.21590483911983482,0.16404547334759523,0.21876932991390968,0.2431816849303059,0.20088879054239586,0.16165335877711656
135,Umerkot,22896.3762,3660.9382,279.22409999999996,4343.486,9276.445099999999,0.1697068251198753,0.16344042438580123,0.2065618711347793,0.2228493463114754,0.21382726789755443,0.1625138457107376,0.20415570991942203,0.1544170309653916,0.18668333138173313,0.15518560913427276
136,Rann of Kutch,32079.7466,1551.245,186.14939999999999,1582.2699,465.3735,0.10276964195176118,0.08350033135681897,0.20523661727616654,0.15182586520947178,0.2008664283222882,0.02630713114754099,0.18279819672131153,0.12147745901639344,0.14532651880424305,0.02630713114754099
137,Ghotki,226233.5708,51346.2095,10300.2668,17249.844399999998,64531.791999999994,0.13734603746804008,0.1643653814982499,0.21258612518067413,0.25619944076556556,0.22659780527659773,0.1661212153555844,0.1985327965430142,0.18590339966423072,0.19836792516806237,0.1779666830863808
138,Khairpur,188383.1928,8873.1214,17280.8693,23144.575399999998,9028.2459,0.12194860247700721,0.12740217188816141,0.20886546025283015,0.2455737720078438,0.2148337763917569,0.15396143610767785,0.24110309669838356,0.21931375710039128,0.20140066749439625,0.1940251042194806
139,Naushahro Firoz,102444.21979999999,5832.6812,6856.5028999999995,7632.1254,2357.8923999999997,0.19643289760930221,0.11653095081470767,0.24266228856764147,0.24617388671057647,0.2246122479589955,0.21920432985307328,0.23459895361004532,0.20042195682812852,0.18484716779954682,0.18224114538395164
140,Nawab Shah,121369.40879999999,7694.1752,26805.5136,16939.5954,12161.7608,0.1874442988801778,0.14842874761138497,0.21552724339368765,0.2548449656081621,0.22361276406495736,0.1817910998249041,0.1973466089370703,0.2127456160822709,0.18970048039392315,0.1567389647457345
141,Sukkur,149912.3168,18180.591399999998,1954.5687,15140.1512,22710.2268,0.11956968111814062,0.14121825136046603,0.1950749534093841,0.24239103278688526,0.19956051647944573,0.16919799017559536,0.18669934468192237,0.21169255789747596,0.18752303396264453,0.16448792047388694
