ID,Name,Tflood,Fr,Fc,Fm,Fs,TEVI,TFEVI,Er,Ec,Em,Es,EFr,EFc,EFm,EFs
129,Kashmore,168899.5556,53021.5541,1178.9462,4467.5855999999985,48895.2424,0.16320077074260408,0.15758924308307515,0.18426593066324692,0.21592809836065574,0.16477655982383171,0.16781367294711094,0.18256674092797068,0.15664066005176874,0.11911978882058286,0.16797835540276287
130,Larkana,511166.2524,265262.895,3319.6643,9648.7439,84325.6782,0.1614963293696831,0.1803177396381819,0.2090236919681525,0.2242418730380188,0.20239015105156385,0.18319186793269465,0.20836025357108665,0.18037608778918332,0.1924888540403773,0.18388280392405174
131,Shikarpur,253039.0844,101854.7467,2171.743,20879.7577,73466.9632,0.19136679019963276,0.1892223537534473,0.20572761223712954,0.24994551610185975,0.18027718697343345,0.1928650060931377,0.20464771662763434,0.16405052107728338,0.17593995627603312,0.19062210501356852
132,Mirphurkhas,339288.3064,3754.0129,6049.8555,53548.9774,20786.683,0.15416846737383508,0.14886395998476945,0.21388571604391274,0.1955027622950819,0.18734359690770053,0.15625524462788476,0.19852131486248475,0.172927349726776,0.1753829331535056,0.16324947088328853
133,Mithi,214599.2333,1613.2948,0.0,0.0,70488.5728,0.13682674937861505,0.08258120430301216,0.18692057431280806,,,0.14861889210787552,0.15537945302648173,,,0.1084740255570306
134,Sanghar,531735.7611,13775.0556,55379.4465,123665.2514,14581.703000000001,0.15088848418749545,0.15327640112809454,0.20750337404403715,0.22269374693319952,0.19117663808002397,0.15382010911238095,0.1916322099763698,0.20552664209946314,0.17840687416202575,0.16611307900244168
135,Umerkot,179944.41999999995,4839.8844,0.0,10827.6901,22772.2766,0.13997474597067716,0.14020741944601464,0.18459148750335927,,0.17927372931210284,0.15304050121578192,0.18114490332072308,,0.17149369275212545,0.1762083938223076
137,Ghotki,208208.1039,78089.6733,9896.9431,7539.0507,52090.8071,0.15511126068064787,0.1889321465736459,0.2288244844591707,0.2768263486675817,0.2463472485377711,0.18943752970783406,0.2158026832294497,0.20844104527468008,0.2227026900762328,0.20396183008035645
138,Khairpur,392030.6364,25223.2437,23454.8244,37322.9547,8159.5486999999985,0.12045110544912915,0.1014697512701152,0.23490704795871584,0.25264901407826296,0.21397167211907503,0.1591994650613504,0.22494804861573214,0.21580795981871773,0.19916663702764945,0.18923485788194225
139,Naushahro Firoz,126240.3181,27208.8373,15915.7737,15481.4251,4995.0089,0.21807186670551154,0.17178736256541846,0.2420329095628421,0.2513525822928492,0.2378918881294082,0.2064429716641068,0.208625178047367,0.20881499217077307,0.2028641553599003,0.17598905915894514
140,Nawab Shah,263990.8741,10796.6652,54510.7493,63601.045,15512.45,0.18331677681385555,0.16689214178237524,0.23912485174236334,0.24763571578773966,0.2029915341868464,0.19576766345438398,0.19897750023553792,0.20434638471873615,0.18201605417832825,0.17219705573770494
141,Sukkur,120283.5373,28915.2068,4312.4611,15822.699,16753.446,0.13658733069631446,0.1627251921800281,0.21569231764103894,0.2357126029355699,0.20618276092800064,0.17633326165761196,0.2091990712727783,0.19375057200141532,0.1927870652523304,0.19829679872495445
