ID,Name,Tflood,Fr,Fc,Fm,Fs,TEVI,TFEVI,Er,Ec,Em,Es,EFr,EFc,EFm,EFs
21,Jafarabad,208270.1537,65152.29,0.0,0.0,39246.4985,0.1369237797090002,0.13419973247405956,0.18749424563940112,,,0.1525544151718326,0.1869093194769713,,,0.1501445616535993
23,Nasirabad,241032.4481,71450.3447,0.0,0.0,8686.972,0.12427054831506973,0.13291503790812173,0.2088314174217362,,,0.1830627648418439,0.20763530302598907,,,0.18177914812646373
47,Lakki Marwat,35678.635,0.0,0.0,93.0747,0.0,0.10302079807916033,0.0843263538845332,,,0.18767807861107527,,,,0.20495478142076504,
48,Dera Ismail Khan,175600.93399999998,930.747,13185.5825,15357.3255,4343.486,0.13724999081891825,0.10304752874645187,0.21262288776796975,0.24119394878318426,0.21596216192972836,0.1758641820159808,0.18864139344262293,0.17489464127290266,0.15500708643815198,0.14088329039812655
68,Charsadda,5646.5318,0.0,1023.8217,1116.8964,0.0,0.2891465191641025,0.19437937984146994,,0.3153789448461271,0.27799773249578696,0.11397581967213112,,0.2251373944361649,0.21525234517304195,
69,Nowshera,36454.2575,62.0498,1209.9711,5584.482,3567.8635,0.168184854510758,0.1399018601325428,0.2018749344262295,0.2443415373649871,0.2017068410276826,0.17103719534144274,0.2043104508196721,0.23950765027322404,0.16779431238615666,0.15959763364219526
77,Bahawalnagar,137781.5809,78275.8227,2792.241,992.7968,23796.0983,0.20116770009627266,0.20667299723884267,0.23592320742617776,0.2939908167110821,0.22212892070089046,0.21352061497134286,0.22737477047230945,0.28564927140255003,0.21445522540983605,0.21597316401991992
78,Bahawalpur,249254.0466,46630.4247,3474.7888,3009.4153,19949.0107,0.12987775171910199,0.13903941425172514,0.25385992538924673,0.29836646923793275,0.24151341861672235,0.1887907281207781,0.2453639025228231,0.2784561475409836,0.202205517998986,0.1813076606837824
79,Rahimyar Khan,181185.41600000003,23485.8493,29349.5554,20941.8075,14333.5038,0.19980851542833455,0.15628888165281865,0.24741267300951986,0.3161548034503449,0.24206484497052494,0.18774863791620386,0.22063774714684808,0.2112666819741447,0.1744480546448086,0.16850339667163436
80,Dera Ghazi Kha,253907.7816,62701.3229,5398.3326,11913.5616,32452.0454,0.13078651451810816,0.13435923753665718,0.2342623899149208,0.2496161261833296,0.18944604664548767,0.16269642897272707,0.2041865038002612,0.17869262059544008,0.13918307718579234,0.136241303325706
81,Layyah,205757.1368,1985.5936,3412.739,3629.9133,6639.3286,0.1603420640964467,0.0637178342957147,0.2303267194532762,0.25955698714279873,0.2276737619589389,0.1871676868136237,0.0809567943135246,0.18560631892697466,0.18000188104245468,0.11145767772330327
82,Muzaffargarh,222014.1844,24912.9947,39432.6479,38563.9507,16784.4709,0.21468878891255866,0.15080158041171485,0.267004003053501,0.27794351426018865,0.2203203823433464,0.18655514063764275,0.18839233611661185,0.2268219180069909,0.18232655065085804,0.14363618829732422
83,Rajan Pur,270940.4517,45451.4785,6577.2788,8686.972,24261.4718,0.15253188223263234,0.12564040252443595,0.2664068984298953,0.2983203710094907,0.2118520351288058,0.1864374607394279,0.2286521840205897,0.2536908579492732,0.14500595725995308,0.14551642383967126
85,Jhang,288221.321,34375.5892,25006.0694,46506.3251,18366.7408,0.21163697330662426,0.1322430202579887,0.2477946162020405,0.263809092088758,0.22858769688055836,0.2119224403582364,0.2173408134580108,0.21488480352275946,0.18591480768599866,0.1654559710068677
86,Toba Tek Singh,46785.5492,13433.7817,15791.6741,11417.1632,2047.6434,0.2518989601199381,0.2138272391507588,0.2584273462711369,0.2807228887361847,0.23439613441762355,0.2077416231522514,0.2331355525688107,0.22744232503462275,0.19763068202067002,0.17819014530551405
87,Gujarat,110262.4946,75173.3327,13495.8315,14736.8275,5584.482,0.2581263459971912,0.2393756264010989,0.2559618439197328,0.2743856289271385,0.24066153400213294,0.20301566974476046,0.2495934615670853,0.2361000009421521,0.21333023295944775,0.18562339708561015
88,Gujranwala 1,229770.4094,215498.9554,2140.7181,5398.3326,2978.3904,0.23603297129547085,0.23772946442406015,0.23971051432278,0.2495336310984589,0.22682205224861926,0.22493914344262295,0.2391870587742445,0.2504227310525065,0.24319448134539295,0.2250357838114754
90,Gujrat,81843.6862,50415.4625,1240.996,13247.6323,12378.9351,0.2150893758099104,0.2091985332591753,0.22117018184809786,0.2074525474124077,0.2167688785447631,0.20156093790891333,0.2238627566204288,0.1414072131147541,0.20963455100395453,0.1765534820658203
91,Hafizabad,212737.7393,178548.2995,775.6225,5088.0836,20755.6581,0.21575836929927836,0.2126775248220676,0.21970445110031547,0.22590514157973174,0.2187576580796253,0.20319391843881665,0.2181665625756647,0.193291262295082,0.20474194822071173,0.1936331685412531
94,Sialkot,220587.039,189127.7904,8811.0716,13744.0307,4591.6852,0.2384679326131365,0.23597955644324525,0.2423659560197428,0.2562320284644344,0.21658543460911786,0.2006012880562061,0.2413809074614906,0.24513119083352555,0.1981743042963403,0.18579642501107665
95,Kasur,51997.7324,19297.4878,8035.4491,9679.7688,5088.0836,0.25270312406114365,0.22009399379866232,0.24908207231737264,0.28467563295598713,0.244521175194168,0.21596593806921704,0.23459087620578795,0.2456540129122096,0.20972586564733084,0.19195455317872864
101,Khanewal,31086.9498,9307.47,8593.8973,5460.3824,2202.7679,0.2810840138201524,0.1990736625110434,0.279180148334546,0.3002074889981211,0.24576655490610386,0.2393019286403087,0.22424800956284152,0.22363600195300945,0.18386301229508187,0.17944533017778802
103,Multan,33972.2655,8190.5736,7011.6273999999985,5026.0338,2854.2908,0.2615202759541095,0.17784203196347032,0.2750626712874441,0.2832263785647585,0.24085344613661586,0.23716099153686995,0.24087823211624426,0.19890785398230088,0.16672192875936054,0.16292564593727726
106,Vehari,21996.6541,8966.1961,6018.830599999998,3350.6892,1396.1205,0.292874769555802,0.2150174449120212,0.2934225299442509,0.3033306126003066,0.24898712449918625,0.2620807377049179,0.23316349906404216,0.2531502873077574,0.12633967440801458,0.1978390072859745
109,Jhelum,77934.5488,10579.4909,1520.2201,7104.7021,42752.3122,0.17878241617448906,0.1575118666466534,0.19655121316145893,0.2216357362668966,0.189007997760198,0.17733423340337398,0.17909862266237195,0.13362050016728005,0.17152072804066146,0.16042547140069974
111,Bhakkar,345648.4109,3350.6892,3071.4651,10641.5407,9214.3953,0.13069315323389286,0.06316785783128613,0.2056987172731161,0.2596277469759844,0.19735979440517346,0.17918707566282324,0.12996109593199764,0.2004687489650604,0.15117491516512932,0.11018759590439918
112,Khushab,284560.3828,6204.98,651.5228999999998,23020.4758,20631.5585,0.13906829712413485,0.09076420963123702,0.2186720066455488,0.2293253548245133,0.21031826114153,0.17195602534111282,0.22049198155737693,0.2443109484777517,0.20063653782422347,0.1707897695057316
113,Mianwali,124440.8739,13930.1801,713.5726999999998,12844.3086,17311.8942,0.1611404326196343,0.12212676676026152,0.23043973245509336,0.24607310986053355,0.1982554313125533,0.16863084346467347,0.18444555843586846,0.20190103349964364,0.1763461144769145,0.11409039676244205
114,Sargodha,99962.2278,8811.0716,9710.7937,41076.9676,14829.9022,0.23236022982927454,0.1843906796002888,0.2406999400090599,0.25681994307501943,0.2316448117423357,0.2068304228370608,0.20553353296005533,0.2326724467082177,0.19291108848001565,0.16098461142739565
115,Badin,568158.9937,39929.0463,2016.6185,24509.671000000002,233617.497,0.1576164237565402,0.15030385997405762,0.19599755272441335,0.256003780198447,0.18907053881689195,0.1674823660161381,0.1892415717706702,0.22412180958385874,0.17310643442622967,0.16517753994949153
116,Dadu,248819.698,60157.2811,0.0,2357.8924,32638.1948,0.11943675849623485,0.13122471725399573,0.2002731655408825,,0.20126008333333345,0.17164979858483953,0.2033369664099292,,0.2010678871872304,0.18511156929813616
117,Hyderabad,43124.611,2947.3655,3412.739,4684.7599,13744.0307,0.2351558855839096,0.16960316075008885,0.2352174351845165,0.2856214718236089,0.24771485078684435,0.18258888940857326,0.1875043140638481,0.2159865722801788,0.19711650743676035,0.1737996428967916
